timestamp,airIRG2GroupStatusAirFlowMetric[L/s],airIRG2GroupStatusAirFlowUS[Cubicfeet/m],airIRG2GroupStatusCoolOutput[KWh],airIRG2GroupStatusMinRackInletTempMetric[C],airIRG2RDT2StatusCoolDemand[KWh],airIRG2RDT2StatusEvaporatorFanSpeed[%],airIRG2RDT2StatusReturnAirTempMetric[C],airIRG2RDT2StatusSuctionTempMetric[C],airIRG2RDT2StatusSupplyAirTempMetric[C],max_rack_temp,design
2022-06-03 13:23:20,8.03,17.01,4.1,22.5,4.1,76.9,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:23:30,8.03,17.01,4.1,22.5,4.1,76.9,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:23:40,8.0,16.95,4.0,22.5,4.0,76.9,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:23:50,8.1,17.16,3.9,22.6,3.9,77.7,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:24:00,8.1,17.16,3.9,22.6,3.9,77.7,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:24:10,8.09,17.13,3.9,22.5,3.9,77.6,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:24:20,8.08,17.11,4.0,22.6,4.0,77.5,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:24:30,8.08,17.11,4.0,22.6,4.0,77.5,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:24:40,8.1,17.16,4.1,22.4,4.1,77.7,25.7,17.6,21.1,33.3,retrofitted
2022-06-03 13:24:50,8.03,17.01,4.1,22.6,4.1,76.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:25:00,8.03,17.01,4.1,22.6,4.1,76.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:25:10,8.0,16.94,4.0,22.6,4.0,76.9,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 13:25:20,8.03,17.02,4.1,22.6,4.1,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:25:30,8.03,17.02,4.1,22.6,4.1,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:25:40,8.03,17.02,4.1,22.6,4.1,77.1,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 13:25:50,8.09,17.13,4.1,22.6,4.1,77.6,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 13:26:00,8.09,17.13,4.1,22.6,4.1,77.6,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 13:26:10,8.04,17.04,4.0,22.5,4.0,77.1,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:26:20,8.03,17.02,4.1,22.5,4.1,77.0,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 13:26:30,8.03,17.02,4.1,22.5,4.1,77.0,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 13:26:40,8.11,17.18,4.1,22.5,4.1,77.7,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:26:50,8.09,17.14,4.1,22.4,4.2,77.6,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:27:00,8.09,17.14,4.1,22.4,4.2,77.6,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:27:10,8.02,16.99,4.1,22.6,4.1,76.9,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:27:20,8.09,17.14,4.0,22.5,4.0,77.6,25.6,17.3,20.9,33.3,retrofitted
2022-06-03 13:27:30,8.09,17.14,4.0,22.5,4.0,77.6,25.6,17.3,20.9,33.3,retrofitted
2022-06-03 13:27:40,8.11,17.18,4.1,22.6,4.1,77.8,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:27:50,8.08,17.11,4.2,22.5,4.1,77.4,25.4,17.3,21.0,33.3,retrofitted
2022-06-03 13:28:00,8.08,17.11,4.2,22.5,4.1,77.4,25.4,17.3,21.0,33.3,retrofitted
2022-06-03 13:28:10,8.11,17.19,4.1,22.5,4.1,77.8,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 13:28:20,8.06,17.07,4.2,22.6,4.2,77.3,25.6,16.8,21.0,33.3,retrofitted
2022-06-03 13:28:30,8.06,17.07,4.2,22.6,4.2,77.3,25.6,16.8,21.0,33.3,retrofitted
2022-06-03 13:28:40,8.04,17.04,4.0,22.5,4.0,77.3,25.5,16.9,21.0,33.3,retrofitted
2022-06-03 13:28:50,8.09,17.13,4.0,22.4,4.0,77.6,25.5,16.9,21.0,33.3,retrofitted
2022-06-03 13:29:00,8.09,17.13,4.0,22.4,4.0,77.6,25.5,16.9,21.0,33.3,retrofitted
2022-06-03 13:29:10,8.04,17.04,4.0,22.4,4.0,77.1,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:29:20,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:29:30,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:29:40,8.09,17.13,4.0,22.5,4.0,77.5,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:29:50,8.06,17.07,4.0,22.5,4.0,77.4,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:30:00,8.06,17.07,4.0,22.5,4.0,77.4,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:30:10,8.09,17.13,4.0,22.5,4.0,77.6,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:30:20,8.03,17.02,4.0,22.6,4.0,77.1,25.5,17.4,21.0,33.3,retrofitted
2022-06-03 13:30:30,8.03,17.02,4.0,22.6,4.0,77.1,25.5,17.4,21.0,33.3,retrofitted
2022-06-03 13:30:40,8.04,17.04,4.0,22.5,4.0,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:30:50,8.11,17.18,4.0,22.6,4.0,77.8,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:31:00,8.11,17.18,4.0,22.6,4.0,77.8,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:31:10,8.06,17.07,4.1,22.5,4.1,77.4,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:31:20,8.05,17.06,4.1,22.6,4.1,77.3,25.5,17.1,21.1,33.3,retrofitted
2022-06-03 13:31:30,8.05,17.06,4.1,22.6,4.1,77.3,25.5,17.1,21.1,33.3,retrofitted
2022-06-03 13:31:40,8.09,17.14,4.1,22.6,4.1,77.7,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:31:50,8.12,17.21,4.0,22.6,4.0,77.9,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:32:00,8.12,17.21,4.0,22.6,4.0,77.9,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:32:10,8.11,17.18,4.0,22.6,4.0,77.8,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:32:20,8.05,17.06,4.0,22.6,4.0,77.3,25.7,17.7,21.0,33.3,retrofitted
2022-06-03 13:32:30,8.05,17.06,4.0,22.6,4.0,77.3,25.7,17.7,21.0,33.3,retrofitted
2022-06-03 13:32:40,8.09,17.13,4.0,22.6,4.0,77.6,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 13:32:50,8.1,17.16,4.1,22.6,4.1,77.6,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 13:33:00,8.1,17.16,4.1,22.6,4.1,77.6,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 13:33:10,8.01,16.97,4.2,22.6,4.2,76.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:33:20,8.0,16.95,4.1,22.6,4.1,76.8,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:33:30,8.0,16.95,4.1,22.6,4.1,76.8,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:33:40,8.09,17.13,4.0,22.6,4.0,77.6,25.6,17.3,21.1,33.3,retrofitted
2022-06-03 13:33:50,8.11,17.18,4.1,22.6,4.1,77.8,25.6,17.3,21.1,33.3,retrofitted
2022-06-03 13:34:00,8.11,17.18,4.1,22.6,4.1,77.8,25.6,17.3,21.1,33.3,retrofitted
2022-06-03 13:34:10,8.11,17.18,4.0,22.5,4.0,77.8,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:34:20,8.1,17.16,4.0,22.6,4.0,77.7,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:34:30,8.1,17.16,4.0,22.6,4.0,77.7,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:34:40,8.03,17.02,3.9,22.5,3.9,77.3,25.7,17.1,21.0,33.3,retrofitted
2022-06-03 13:34:50,8.03,17.02,4.2,22.5,4.2,77.1,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:35:00,8.03,17.02,4.2,22.5,4.2,77.1,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:35:10,8.01,16.97,4.0,22.5,4.0,76.9,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 13:35:20,8.11,17.18,4.0,22.5,4.0,77.8,25.7,17.5,20.9,33.3,retrofitted
2022-06-03 13:35:30,8.11,17.18,4.0,22.5,4.0,77.8,25.7,17.5,20.9,33.3,retrofitted
2022-06-03 13:35:40,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.5,21.1,33.3,retrofitted
2022-06-03 13:35:50,8.11,17.19,4.1,22.5,4.1,77.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:36:00,8.11,17.19,4.1,22.5,4.1,77.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:36:10,8.1,17.16,4.1,22.5,4.1,77.7,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:36:20,8.02,16.99,4.0,22.5,4.0,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:36:30,8.02,16.99,4.0,22.5,4.0,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:36:40,8.08,17.11,4.1,22.5,4.1,77.6,25.5,17.2,21.0,33.3,retrofitted
2022-06-03 13:36:50,8.05,17.06,4.1,22.6,4.1,77.3,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:37:00,8.05,17.06,4.1,22.6,4.1,77.3,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:37:10,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:37:20,8.06,17.07,4.2,22.6,4.1,77.3,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:37:30,8.06,17.07,4.2,22.6,4.1,77.3,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:37:40,8.04,17.04,4.0,22.6,4.0,76.9,25.7,17.6,21.0,33.3,retrofitted
2022-06-03 13:37:50,8.06,17.07,4.1,22.6,4.1,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:38:00,8.06,17.07,4.1,22.6,4.1,77.5,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:38:10,8.11,17.18,4.2,22.6,4.2,77.7,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:38:20,8.04,17.04,4.2,22.6,4.2,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:38:30,8.04,17.04,4.2,22.6,4.2,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:38:40,8.06,17.07,4.1,22.5,4.1,77.3,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:38:50,7.96,16.87,3.9,22.6,3.9,76.4,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 13:39:00,7.96,16.87,3.9,22.6,3.9,76.4,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 13:39:10,8.09,17.14,4.2,22.6,4.2,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:39:20,8.05,17.06,4.1,22.5,4.1,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 13:39:30,8.05,17.06,4.1,22.5,4.1,77.3,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 13:39:40,8.04,17.04,4.0,22.6,4.0,77.1,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:39:50,8.11,17.18,4.0,22.6,4.0,77.9,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 13:40:00,8.11,17.18,4.0,22.6,4.0,77.9,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 13:40:10,8.11,17.19,4.0,22.6,4.0,77.9,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:40:20,8.08,17.11,4.1,22.6,4.1,77.5,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:40:30,8.08,17.11,4.1,22.6,4.1,77.5,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:40:40,8.09,17.13,4.1,22.5,4.1,77.6,25.7,17.2,21.1,33.3,retrofitted
2022-06-03 13:40:50,8.09,17.13,4.0,22.5,4.0,77.7,25.5,17.2,21.0,33.3,retrofitted
2022-06-03 13:41:00,8.09,17.13,4.0,22.5,4.0,77.7,25.5,17.2,21.0,33.3,retrofitted
2022-06-03 13:41:10,8.09,17.14,4.0,22.5,4.0,77.7,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 13:41:20,8.05,17.06,4.0,22.6,4.1,77.3,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 13:41:30,8.05,17.06,4.0,22.6,4.1,77.3,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 13:41:40,8.06,17.07,3.9,22.6,3.9,77.3,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 13:41:50,8.11,17.19,4.1,22.5,4.1,77.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:42:00,8.11,17.19,4.1,22.5,4.1,77.9,25.6,17.6,21.1,33.3,retrofitted
2022-06-03 13:42:10,8.11,17.19,4.1,22.6,4.1,77.9,25.6,17.7,21.1,33.3,retrofitted
2022-06-03 13:42:20,8.09,17.13,4.0,22.6,4.1,77.6,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:42:30,8.09,17.13,4.0,22.6,4.1,77.6,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:42:40,8.08,17.11,4.1,22.6,4.1,77.5,25.6,17.3,21.1,33.3,retrofitted
2022-06-03 13:42:50,8.11,17.18,4.0,22.6,4.0,77.8,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:43:00,8.11,17.18,4.0,22.6,4.0,77.8,25.6,17.4,21.0,33.3,retrofitted
2022-06-03 13:43:10,8.05,17.06,4.0,22.5,4.0,77.3,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 13:43:20,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:43:30,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:43:40,8.11,17.18,4.1,22.5,4.1,77.8,25.7,17.4,21.1,33.3,retrofitted
2022-06-03 13:43:50,8.09,17.14,4.1,22.6,4.1,77.6,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:44:00,8.09,17.14,4.1,22.6,4.1,77.6,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:44:10,8.08,17.11,4.2,22.5,4.2,77.5,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:44:20,8.06,17.07,4.0,22.6,4.0,77.3,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:44:30,8.06,17.07,4.0,22.6,4.0,77.3,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:44:40,8.03,17.01,4.1,22.6,4.1,77.1,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:44:50,7.97,16.89,4.0,22.6,4.1,76.4,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:45:00,7.97,16.89,4.0,22.6,4.1,76.4,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:45:10,8.06,17.07,4.2,22.5,4.2,77.3,25.5,17.2,21.0,33.3,retrofitted
2022-06-03 13:45:20,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:45:30,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:45:40,8.09,17.13,4.1,22.5,4.1,77.6,25.5,17.1,21.0,33.3,retrofitted
2022-06-03 13:45:50,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:46:00,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:46:10,8.07,17.09,4.0,22.4,4.0,77.5,25.5,17.2,20.9,33.3,retrofitted
2022-06-03 13:46:20,8.11,17.18,4.2,22.4,4.2,77.8,25.4,17.2,21.0,33.3,retrofitted
2022-06-03 13:46:30,8.11,17.18,4.2,22.4,4.2,77.8,25.4,17.2,21.0,33.3,retrofitted
2022-06-03 13:46:40,8.11,17.18,4.0,22.5,4.0,77.8,25.4,17.3,21.0,33.3,retrofitted
2022-06-03 13:46:50,8.11,17.19,4.1,22.5,4.1,77.9,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:47:00,8.11,17.19,4.1,22.5,4.1,77.9,25.5,17.3,21.0,33.3,retrofitted
2022-06-03 13:47:10,8.03,17.01,4.1,22.4,4.1,77.0,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 13:47:20,8.09,17.13,4.0,22.6,3.9,77.7,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:47:30,8.09,17.13,4.0,22.6,3.9,77.7,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:47:40,8.11,17.19,4.1,22.5,4.1,77.8,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 13:47:50,8.05,17.06,4.1,22.5,4.1,77.3,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 13:48:00,8.05,17.06,4.1,22.5,4.1,77.3,25.7,17.5,21.0,33.3,retrofitted
2022-06-03 13:48:10,8.0,16.94,4.0,22.5,4.0,76.7,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 13:48:20,8.05,17.06,4.2,22.5,4.2,77.3,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 13:48:30,8.05,17.06,4.2,22.5,4.2,77.3,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 13:48:40,8.09,17.13,4.1,22.4,4.1,77.6,25.7,17.1,20.9,33.3,retrofitted
2022-06-03 13:48:50,8.07,17.09,4.0,22.5,4.0,77.5,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 13:49:00,8.07,17.09,4.0,22.5,4.0,77.5,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 13:49:10,8.05,17.06,4.1,22.5,4.1,77.3,25.6,17.1,21.0,33.3,retrofitted
2022-06-03 13:49:20,8.1,17.16,4.1,22.5,4.0,77.7,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:49:30,8.1,17.16,4.1,22.5,4.0,77.7,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:49:40,8.09,17.13,4.0,22.5,4.0,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:49:50,8.09,17.13,4.2,22.5,4.2,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:50:00,8.09,17.13,4.2,22.5,4.2,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:50:10,8.03,17.01,4.0,22.6,4.0,77.0,25.7,17.2,21.0,33.3,retrofitted
2022-06-03 13:50:20,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:50:30,8.08,17.11,4.0,22.5,4.0,77.5,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:50:40,8.08,17.11,4.0,22.6,4.0,77.6,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:50:50,8.03,17.01,4.0,22.5,4.0,77.1,25.6,17.4,21.1,33.3,retrofitted
2022-06-03 13:51:00,8.03,17.01,4.0,22.5,4.0,77.1,25.6,17.4,21.1,33.3,retrofitted
2022-06-03 13:51:10,8.11,17.18,4.1,22.6,4.1,77.9,25.7,17.3,21.0,33.3,retrofitted
2022-06-03 13:51:20,8.12,17.21,4.1,22.6,4.1,77.9,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 13:51:30,8.12,17.21,4.1,22.6,4.1,77.9,25.7,17.4,21.0,33.3,retrofitted
2022-06-03 13:51:40,8.03,17.01,4.1,22.5,4.1,77.0,25.6,17.6,20.9,33.3,retrofitted
2022-06-03 13:51:50,8.07,17.09,4.0,22.6,4.0,77.4,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:52:00,8.07,17.09,4.0,22.6,4.0,77.4,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:52:10,8.08,17.11,4.1,22.5,4.1,77.4,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 13:52:20,8.09,17.14,4.1,22.6,4.1,77.7,25.5,17.7,21.0,33.3,retrofitted
2022-06-03 13:52:30,8.09,17.14,4.1,22.6,4.1,77.7,25.5,17.7,21.0,33.3,retrofitted
2022-06-03 13:52:40,8.0,16.95,4.1,22.6,4.1,76.7,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 13:52:50,8.11,17.18,4.8,22.6,4.9,77.8,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 13:53:00,8.11,17.18,4.8,22.6,4.9,77.8,25.6,17.5,21.0,33.3,retrofitted
2022-06-03 13:53:10,8.12,17.21,6.6,22.6,6.6,77.9,25.6,17.6,20.9,33.3,retrofitted
2022-06-03 13:53:20,7.98,16.9,7.0,22.6,6.8,76.6,25.6,16.7,20.4,33.3,retrofitted
2022-06-03 13:53:30,7.98,16.9,7.0,22.6,6.8,76.6,25.6,16.7,20.4,33.4,retrofitted
2022-06-03 13:53:40,7.97,16.89,6.0,22.5,6.0,76.4,25.5,15.4,19.9,33.4,retrofitted
2022-06-03 13:53:50,8.1,17.16,5.4,22.4,5.3,77.6,25.4,14.8,19.8,33.4,retrofitted
2022-06-03 13:54:00,8.1,17.16,5.4,22.4,5.3,77.6,25.4,14.8,19.8,33.3,retrofitted
2022-06-03 13:54:10,8.06,17.07,4.8,22.3,4.8,77.3,25.3,14.9,19.9,33.3,retrofitted
2022-06-03 13:54:20,8.09,17.13,4.7,22.2,4.7,77.6,25.3,15.8,20.0,33.3,retrofitted
2022-06-03 13:54:30,8.09,17.13,4.7,22.2,4.7,77.6,25.3,15.8,20.0,33.3,retrofitted
2022-06-03 13:54:40,8.03,17.02,4.4,22.2,4.4,77.1,25.4,16.8,20.1,33.3,retrofitted
2022-06-03 13:54:50,8.07,17.09,4.4,22.1,4.4,77.4,25.3,17.4,20.2,33.3,retrofitted
2022-06-03 13:55:00,8.07,17.09,4.4,22.1,4.4,77.4,25.3,17.4,20.2,33.3,retrofitted
2022-06-03 13:55:10,8.11,17.18,4.3,22.2,4.3,77.8,25.3,17.9,20.3,33.3,retrofitted
2022-06-03 13:55:20,8.1,17.16,4.3,22.2,4.3,77.6,25.3,17.8,20.4,33.3,retrofitted
2022-06-03 13:55:30,8.1,17.16,4.3,22.2,4.3,77.6,25.3,17.8,20.4,33.3,retrofitted
2022-06-03 13:55:40,8.08,17.11,4.2,22.1,4.2,77.6,25.3,17.7,20.5,33.3,retrofitted
2022-06-03 13:55:50,8.08,17.11,4.0,22.1,4.0,77.5,25.4,17.2,20.6,33.3,retrofitted
2022-06-03 13:56:00,8.08,17.11,4.0,22.1,4.0,77.5,25.4,17.2,20.6,33.3,retrofitted
2022-06-03 13:56:10,8.08,17.11,4.1,22.2,4.1,77.5,25.4,16.9,20.7,33.3,retrofitted
2022-06-03 13:56:20,8.0,16.95,4.0,22.1,4.0,76.8,25.4,17.0,20.7,33.3,retrofitted
2022-06-03 13:56:30,8.0,16.95,4.0,22.1,4.0,76.8,25.4,17.0,20.7,33.3,retrofitted
2022-06-03 13:56:40,8.03,17.02,3.9,22.2,3.9,77.1,25.4,16.9,20.8,33.3,retrofitted
2022-06-03 13:56:50,8.06,17.07,3.9,22.2,3.9,77.3,25.4,16.9,20.8,33.3,retrofitted
2022-06-03 13:57:00,8.06,17.07,3.9,22.2,3.9,77.3,25.4,16.9,20.8,33.3,retrofitted
2022-06-03 13:57:10,8.04,17.04,4.0,22.2,4.0,77.0,25.5,17.2,20.8,33.3,retrofitted
2022-06-03 13:57:20,7.93,16.8,3.9,22.2,3.9,76.4,25.5,17.5,20.8,33.3,retrofitted
2022-06-03 13:57:30,7.93,16.8,3.9,22.2,3.9,76.4,25.5,17.5,20.8,33.3,retrofitted
2022-06-03 13:57:40,8.07,17.09,3.9,22.2,3.9,77.4,25.6,17.5,20.8,33.3,retrofitted
2022-06-03 13:57:50,8.11,17.18,4.0,22.2,3.9,77.8,25.5,17.6,20.9,33.3,retrofitted
2022-06-03 13:58:00,8.11,17.18,4.0,22.2,3.9,77.8,25.5,17.6,20.9,33.3,retrofitted
2022-06-03 13:58:10,7.97,16.89,3.8,22.3,3.8,76.4,25.4,17.4,20.9,33.3,retrofitted
2022-06-03 13:58:20,8.09,17.14,3.9,22.2,4.0,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:58:30,8.09,17.14,3.9,22.2,4.0,77.6,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 13:58:40,8.05,17.06,3.9,22.4,3.9,77.1,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:58:50,8.12,17.21,3.9,22.4,3.9,77.9,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 13:59:00,8.12,17.21,3.9,22.4,3.9,77.9,25.6,16.9,21.0,33.3,retrofitted
2022-06-03 13:59:10,8.0,16.94,3.8,22.3,3.8,76.6,25.6,16.9,20.9,33.3,retrofitted
2022-06-03 13:59:20,8.09,17.14,3.9,22.4,3.9,77.6,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 13:59:30,8.09,17.14,3.9,22.4,3.9,77.6,25.6,17.0,21.0,33.3,retrofitted
2022-06-03 13:59:40,8.05,17.06,4.0,22.4,4.0,77.3,25.6,17.3,21.0,33.3,retrofitted
2022-06-03 13:59:50,8.04,17.04,3.8,22.5,3.8,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:00:00,8.04,17.04,3.8,22.5,3.8,77.1,25.6,17.2,21.0,33.3,retrofitted
2022-06-03 14:00:20,8.03,17.02,4.0,22.4,4.0,76.9,25.5,17.4,21.0,33.3,retrofitted
2022-06-03 14:00:30,8.03,17.02,4.0,22.4,4.0,76.9,25.5,17.4,21.0,33.3,retrofitted
2022-06-03 14:00:40,8.03,17.02,3.9,22.5,3.9,77.3,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 14:00:50,8.07,17.09,3.9,22.5,3.9,77.4,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 14:01:00,8.07,17.09,3.9,22.5,3.9,77.4,25.6,17.7,21.0,33.3,retrofitted
2022-06-03 14:01:10,8.07,17.09,4.0,22.5,4.0,77.4,25.6,17.6,21.0,33.3,retrofitted
2022-06-03 14:01:20,8.04,17.04,4.0,22.5,4.0,77.1,25.6,17.3,21.1,33.3,retrofitted
2022-06-03 14:01:30,8.04,17.04,4.0,22.5,4.0,77.1,25.6,17.3,21.1,33.3,retrofitted
2022-06-03 14:01:40,8.03,17.01,3.9,22.5,3.9,77.0,25.6,17.2,21.1,33.3,retrofitted
2022-06-03 14:01:50,8.08,17.11,4.0,22.4,3.9,77.4,25.6,17.1,21.1,33.3,retrofitted
2022-06-03 14:02:00,8.08,17.11,4.0,22.4,3.9,77.4,25.6,17.1,21.1,33.3,retrofitted
2022-06-03 14:02:10,8.04,17.04,4.0,22.6,4.0,77.3,25.6,17.3,21.1,33.3,retrofitted
